row_no,jobref,position,company,jobdesc_snippet,opening_date,closing_date,town,row_type
2518.0,680864,Assistant Accountant / Accounts Executives,Dedigama Group (Private) Limited,3 -5 Years Experience In A Similar Position,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2519.0,680862,Risk & Control Executive,Original Apparel (Pvt) Ltd,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2520.0,680861,Commercial Assistant,Rockland Distilleries (Pvt) Ltd,Diploma in Business Management/to SAP/ experience in the import/export process/customs regulations will be an added advantage,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2521.0,680860,HR / Admin Assistant,Asian Hardware (Pte) Ltd,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2522.0,680856,Production Manager / Packing & Finishing In Charge / Work Study Officer - Hanguranketha,Original Apparel (Pvt) Ltd,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2523.0,680855,Sales Executive,Alcobronz Engineering (Pvt) Ltd,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2524.0,680854,Construction Site Supervisor,Landmark Group,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2525.0,680853,Environmental Field Officer (1),SGS Lanka (Pvt) Ltd,"Carrying out on-site environmental measurements such as air quality, noise, and dust measurements at customer sites and collect environmental samples such ....",Thu Aug 29 2019,,Sun Sep 15 2019,yellow
2526.0,680852,Senior Software Engineer / Systems Administrator / Software Engineers (IOS & Android),Company Name Withheld,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2527.0,680851,Documentation Clerk,KSJ Construction (Pvt) Ltd,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2528.0,680850,Marketing Executive,E-Line Apparels Private Limited,Age between 20 - 30,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2529.0,680849,Internship - IT,MTD Walkers PLC,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2530.0,680847,Hotel Vacancies,Hotel Kandyan Art Residency,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2531.0,680846,Deputy Team Lead,PATH,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2532.0,680845,Executive - Factory Auditor - Operations (1),MAS ACTIVE TRADING (PRIVATE) LTD - MAS KREEDA,Refer Advert,Thu Aug 29 2019,,Wed Sep 11 2019,yellow
2533.0,680844,Senior Marketing Executive,Karunaratne and Sons (Pvt) Ltd,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2534.0,680842,Audit Executive,Company Name Withheld,2 years experience,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2535.0,680841,Senior Executive - Design Engineer (1),MAS ACTIVE TRADING (PRIVATE) LTD - MAS KREEDA,Refer Advert,Thu Aug 29 2019,,Wed Sep 11 2019,yellow
2536.0,680840,Sales Assistant - (Male / Female),UN Trade Center,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2539.0,680837,QA Engineer,J-eTech International (Pvt) Ltd,"A minimum of 1 year experience in test automation (Selenium, Nunit, QTP)",Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2540.0,680835,Visa Consultant,TT Services Lanka (Pvt) Ltd,Age between 35-40 years,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2541.0,680834,Senior Accountant (IT Industry) (1),Mobizz Recruitment,"Remuneration: Between Rs.150,000?Rs.200,000 (Based on experience). Please refer advert.",Thu Aug 29 2019,,Thu Sep 05 2019,yellow
2542.0,680833,Associate Project Manager,Eutech Cybernetic (Pte) Ltd,"Who is with at least 1- 2 years of Project Management experience at a PM Office,",Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2543.0,680832,Information Security Auditor,HNB Finance Limited,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2544.0,680829,Purchasing Assistant,Professional MET Consultancy Services (Pvt) Ltd,Minimum 3 years experience in a similar capacity,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2545.0,680828,Intern / Trainee Mechatronics Engineer / Trainee Electronic Engineer,SL Robotics Solutions (Pvt) Ltd,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2546.0,680826,Accountant,Clutch Automation (Pvt) Ltd,Ability to prepare and analysis company accounts,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2547.0,680824,Photographer,Daraz.lk,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2548.0,680823,Senior Software Engineer / Software Engineer,Australian Strategic Partnerships,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2549.0,680822,Trainee Finance Executive,Media Factory (Pvt) Ltd,Partly qualified in AAT or relevant,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2550.0,680821,Accountant,Metshu Exports (Pvt) Ltd,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2551.0,680820,Accounts Executives,Adelco (Pvt) Ltd,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 05 2019,yellow
2552.0,680818,Printing Assistant (1),Metropolitan Group Of Companies,Please refer the advert,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2553.0,680815,Food Safety Leader,David Gram Stores,2 years Experience,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2554.0,680813,"Property & Personal Loan Officer, Customer Service Officer, Customer Relations Officer (1)",Citizens Development Business Finance PLC,Please refer the attached advertisement.,Thu Aug 29 2019,,Fri Sep 06 2019,yellow
2555.0,680810,Accounts Executive-Import Export / Accounts Executive / Accounts Assistant,Company Name Withheld,AAT partly qualified or similar qualification from a recognized institution.,Thu Aug 29 2019,,Thu Sep 05 2019,yellow
2556.0,680807,Senior - Fabric Technologist (1),Inqube Global (Private) Ltd,Please refer the advert for more details,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2557.0,680806,Administrative Officer,Inishta Consulting,Minimum 1-2 years work experience,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2558.0,680805,Accounts Executive,Company Name Withheld,Age below 30,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2559.0,680804,Resident Broiler Farm Manager,Company Name Withheld,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2560.0,680803,Merchandiser Development (1),MAS ACTIVE TRADING (PRIVATE) LTD - MAS KREEDA,Refer the advert,Thu Aug 29 2019,,Wed Sep 11 2019,yellow
2561.0,680802,Assistant Sales Manager,Company Name Withheld,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2562.0,680798,Senior Accountant,Gennext (Pvt) Ltd,4 - 5 years of Experience.,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2563.0,680797,Graphic Designer (1),Mobizz Recruitment,Please refer advert.,Thu Aug 29 2019,,Thu Sep 05 2019,yellow
2564.0,680796,Assistant Accountant,Nipponexpo (Pvt) Ltd,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2565.0,680793,Associate Technical Specialist - Site Reliability Engineering (1),Pearson Lanka (Pvt) Ltd,Please refer the advert.,Thu Aug 29 2019,,Sun Sep 29 2019,yellow
2566.0,680792,BA Lead (1),Mitra Innovation (Pvt)Ltd,Please refer the advertisement,Thu Aug 29 2019,,Thu Oct 24 2019,yellow
2567.0,680789,Web Project Manager,eBEYONDS (Pvt) Ltd,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2568.0,680787,Admin Coordinator - Male (1),Jobfactory,Should pass G.C.E A/L examination,Thu Aug 29 2019,,Mon Sep 30 2019,yellow
2569.0,680786,Receptionist,Golden Pearl,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2570.0,680781,Billing Officer,British Cosmetics (Pvt) Limited,More than 2 years of experience in similar capacity,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2571.0,680780,Commercial Analyst,Intrepid Group Colombo,flexible approach to work,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2573.0,680778,Aluminum Fabricators (10),Richard Pieris & Company PLC,Please refer the advertisement,Thu Aug 29 2019,,Sun Sep 08 2019,yellow
2574.0,680777,Manager / Assistant Manager Logistics,Cool Planet (Pvt) Ltd,Minimum 5 years experience,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2575.0,680776,Pharmacist (1),Asiri Group of Hospitals,Please refer the advertisement,Thu Aug 29 2019,,Fri Sep 06 2019,yellow
2576.0,680775,Business Development Executive,Sisili Projects Consortium (Pvt) Ltd,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2578.0,680773,Data Analyst,Intrepid Group Colombo,Degree in Information Systems or related field,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2579.0,680772,Professional Engineers,Auz-Connect,Skill Migration Opportunities in Australia for Professional Engineers.,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2580.0,680771,SEO Specialist / PHP Software Developer,Web Crafts (Pvt) Ltd,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 05 2019,yellow
2581.0,680770,Administration Assistant,Sisili Projects Consortium (Pvt) Ltd,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2583.0,680768,Accountant (1),DSI-Samson Rubber Products (Pvt)Ltd,Please refer the advertisement,Thu Aug 29 2019,,Tue Sep 10 2019,yellow
2584.0,680766,Client Service Manager,Career Builders (Pvt) Ltd,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2585.0,680765,Night Auditor (1),Cinnamon Red Colombo,Please refer the advertisement,Thu Aug 29 2019,,Sun Sep 15 2019,yellow
2587.0,680763,Executive Secretary,Sisili Projects Consortium (Pvt) Ltd,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2588.0,680762,Project Account Executive,Solidaridad Network Asia,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2589.0,680761,Accounts Assistant,Sisili Projects Consortium (Pvt) Ltd,minimum of 1 - 2 years of related work experience,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2590.0,680760,Banking Data Consultant (1),Hemas Holdings PLC,"Bachelor?s degree in Computer science, preferably with data engineering or data science specialization or equivalent",Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2591.0,680759,Sales & Marketing Representatives,Bandara & Sons Company,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2592.0,680758,Accounts Assistant,Bandara & Sons Company,Age around 20 ? 30 years Male and Female,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2593.0,680757,Receptionist (Male),Company Name Withheld,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2594.0,680756,Costing/Cost Controlling Assistant (1),Vogue Tex (Pvt) Ltd,please refer the advertisement,Thu Aug 29 2019,,Tue Sep 10 2019,yellow
2595.0,680755,Senior Engineer - Automation for PCS (1),Pearson Lanka (Pvt) Ltd,Please refer the advert.,Thu Aug 29 2019,,Sun Sep 29 2019,yellow
2596.0,680754,Assistant Accountant,Grand Apartment,Minimum of 1 - 2 year experience in the relevant field,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2597.0,680753,Accounts Assistant,Company Name Withheld,1 - 3 Years work experience.,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2598.0,680752,Food Science Consultant,Company Name Withheld,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2599.0,680751,Trainee Document Assistant (Male),Ceilan Coir Products Export (Pvt) Ltd,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2600.0,680750,E Marketing Assistant,kent display (Pvt) Ltd,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2601.0,680749,Sales Executive - Kuliyapitiya (1),Ideal Group,Please refer the advert,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2602.0,680748,Demostrator - Livestock,Aquinas College Of Higher Studies,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2603.0,680747,Pharmacist,HealthHub (Pvt) Ltd,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2604.0,680746,Sales Executive (Male/Female) / Marketing Coordinators (Female),fynd.lk,Experience in Same field,Thu Aug 29 2019,,Fri Sep 06 2019,yellow
2605.0,680744,Implementation & Support Specialist (IT),ACL Cables PLC,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2606.0,680743,Officer / Senior Officer - Credit (2),LOLC Development Finance PLC,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 05 2019,yellow
2607.0,680741,Credit Control Assistant,Singer (Sri Lanka) PLC,Age should be below 25,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2608.0,680740,Assistant Manager Information Technology,Trinity Steel Private Limited,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2609.0,680739,Flight Operations Officer / Flight Dispatcher,IWS Holdings (Pvt) Ltd,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2611.0,680737,Trainee IT Operations Assistant,Singer (Sri Lanka) PLC,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2612.0,680736,Marketing Executive,Trinity Steel (Pvt) Ltd,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2613.0,680734,Safety Officer,Trinity Steel (Pvt) Ltd,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2614.0,680732,Teacher (English Language & Literature),Royal International School - Kurunegala,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2615.0,680731,Fresh Graduates / Graduates/Undergraduates (Final Year),Company Name Withheld,Need to handle original works,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2616.0,680730,Urgent Requirement,Trans Gulf Pvt Ltd,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2617.0,680729,Recovery Officer (20),LOLC Development Finance PLC,Please refer the advertisement,Thu Aug 29 2019,,Fri Sep 06 2019,yellow
2618.0,680728,Associate Lead / Lead / Senior Lead - Software Quality Assurance,Auxenta (Pvt) Ltd,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2619.0,680727,Sales Coordinator,Mesh Mart (Pvt) Ltd,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2620.0,680721,Marketing Officer - Individual Loan (12),LOLC Development Finance PLC,Please refer the advertisement,Thu Aug 29 2019,,Fri Sep 06 2019,yellow
2621.0,680718,Mechanical Foreman,Access Engineering PLC,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2622.0,680717,Personal Assistant,Causeway Paints Lanka (Pvt) Ltd,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2623.0,680715,Reservation Executive (Head Office Colombo),Rajarata Hotels,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2625.0,680713,Manager - Quality Assurance (1),Hirdaramani Apparel Sector - Knit Cluster,Please refer advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2626.0,680712,Associate Software Engineer (Oracle Development / ASP.Net Development) / Systems Engineers - Java Development,Data Management Systems (Pvt) Ltd,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2627.0,680711,Accounts Executive (1),Royal Ceramics Lanka PLC,Please refer the advertisement,Thu Aug 29 2019,,Fri Sep 13 2019,yellow
2628.0,680710,Sales Person,Company Name Withheld,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2629.0,680709,PURCHASING ASSISTANT (1),TARGET CONSULTING,Please refer the advert,Thu Aug 29 2019,,Thu Sep 05 2019,yellow
2630.0,680707,Finance Executive (1),TARGET CONSULTING,Please refer the advert,Thu Aug 29 2019,,Thu Sep 05 2019,yellow
2631.0,680706,Sales Executives / Trainee (Engineering Products) /Sales Executives/ Trainee (Real Estate) (1),TARGET CONSULTING,please refer the advert,Thu Aug 29 2019,,Thu Sep 05 2019,yellow
2632.0,680705,Quality Assurance Engineer (1),TARGET CONSULTING,Please refer the advert,Thu Aug 29 2019,,Thu Sep 05 2019,yellow
2633.0,680704,Full Stack developer (1),TARGET CONSULTING,Please refer the advert,Thu Aug 29 2019,,Thu Sep 05 2019,yellow
2634.0,680703,Commi 111 Chef (1),TARGET CONSULTING,please refer the adevrt,Thu Aug 29 2019,,Thu Sep 05 2019,yellow
2635.0,680702,Restaurant Vacancies,Coco Veranda (Pvt) Ltd,Please refer the Attachment,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2636.0,680701,"Engineer, Network",London Stock Exchange Group Sri Lanka,Implement and monitor network systems for optimal performance.,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2637.0,680700,HR Assistant,Coca-Cola Beverages Sri Lanka Limited,Diploma/ Higher Diploma in Human Resources Management,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2638.0,680699,Implementation Engineer,hSenid Business Solutions (Pvt) Ltd,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2639.0,680698,Junior Executive,Royal Institute International School,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2640.0,680697,Marketing Internship,The Curve Closet,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2641.0,680696,Call Center (Part Time),Say Hello App (Pvt) Ltd,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2642.0,680695,Sales Executive (1),TARGET CONSULTING,PLEASE REFER THE ADVERT,Thu Aug 29 2019,,Thu Sep 05 2019,yellow
2643.0,680694,AUTOCAD DRAFTMAN (1),TARGET CONSULTING,Please refer the advert,Thu Aug 29 2019,,Thu Sep 05 2019,yellow
2644.0,680693,GRAPHIC DESIGNER (1),TARGET CONSULTING,please refer the advert,Thu Aug 29 2019,,Thu Sep 05 2019,yellow
2645.0,680692,GENERAL CLERK (1),TARGET CONSULTING,Please refer the advert,Thu Aug 29 2019,,Thu Sep 05 2019,yellow
2646.0,680691,JUNIOR ACCOUNTS EXECUTIVE (1),TARGET CONSULTING,Please refer the advert,Thu Aug 29 2019,,Thu Sep 05 2019,yellow
2647.0,680690,Tele Marketing Executives (1),TARGET CONSULTING,please refer the advert,Thu Aug 29 2019,,Thu Sep 05 2019,yellow
2648.0,680689,Student Counselor (1),TARGET CONSULTING,Please refer the advert,Thu Aug 29 2019,,Thu Sep 05 2019,yellow
2650.0,680687,Senior Software Tester,Enactor Ltd,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 26 2019,yellow
2651.0,680686,Service Desk Analyst,Mobizz Recruitment,Please refer attached advert,Thu Aug 29 2019,,Thu Sep 05 2019,yellow
2652.0,680685,SOFTWARE ENGINEER PHP (1),TARGET CONSULTING,Please refer the advert,Thu Aug 29 2019,,Thu Sep 05 2019,yellow
2654.0,680680,Retired Internal Audit Manager,Selmo (Pvt) Ltd,Minimum 15 years of experience,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
2655.0,680679,SYSTEMS ENGINEER (1),TARGET CONSULTING,Please refer the advert,Thu Aug 29 2019,,Thu Sep 05 2019,yellow
2656.0,680675,SOFTWARE ENGINEERS MAGENTO (1),TARGET CONSULTING,Pleas refer the advert,Thu Aug 29 2019,,Thu Sep 05 2019,yellow
2657.0,680674,Vacancies in Maldives (1),TARGET CONSULTING,Please refer the advert,Thu Aug 29 2019,,Thu Sep 05 2019,yellow
2658.0,680671,TRAINEE ACCOUNTS CLERK (1),TARGET CONSULTING,Please refer the advert,Thu Aug 29 2019,,Thu Sep 05 2019,yellow
2659.0,680669,Medical officer in charge (1),TARGET CONSULTING,Please refer the advert,Thu Aug 29 2019,,Thu Sep 05 2019,yellow
2660.0,680665,UI/UX Designer & Developer (1),TARGET CONSULTING,Please refer the advert,Thu Aug 29 2019,,Thu Sep 05 2019,yellow
2661.0,680664,Marketing Assistant Vacancy (1),TARGET CONSULTING,Please refer the advert,Thu Aug 29 2019,,Thu Sep 05 2019,yellow
2662.0,680663,Senior Infrastructure Engineer,Enactor Ltd,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 26 2019,yellow
2663.0,680659,Accounts Assistant,Career Builders (Pvt) Ltd,Please refer the advertisement,Thu Aug 29 2019,,Thu Sep 12 2019,yellow
